"","val","var","sim","dwel","room","weather"
"106",786.8,"int_conv_he","Simp.","SW","Living","São Paulo"
"107",383.8,"int_conv_he","Simp.","W","Dorm. N","São Paulo"
"108",384,"int_conv_he","Simp.","W","Dorm. S","São Paulo"
"109",761.7,"int_conv_he","Simp.","W","Living","São Paulo"
"110",43.3,"conv_hge_floor","Base","E","Dorm. N","Curitiba"
"111",80.9,"conv_hge_floor","Base","E","Dorm. S","Curitiba"
"112",219,"conv_hge_floor","Base","E","Living","Curitiba"
"113",66.6,"conv_hge_floor","Base","NE","Dorm. 1","Curitiba"
"114",65,"conv_hge_floor","Base","NE","Dorm. 2","Curitiba"
"115",336.3,"conv_hge_floor","Base","NE","Living","Curitiba"
"116",65.8,"conv_hge_floor","Base","NW","Dorm. 1","Curitiba"
"117",63.7,"conv_hge_floor","Base","NW","Dorm. 2","Curitiba"
"118",325.9,"conv_hge_floor","Base","NW","Living","Curitiba"
"119",116.1,"conv_hge_floor","Base","SE","Dorm. 1","Curitiba"
"120",114.1,"conv_hge_floor","Base","SE","Dorm. 2","Curitiba"
"121",308.9,"conv_hge_floor","Base","SE","Living","Curitiba"
"122",116,"conv_hge_floor","Base","SW","Dorm. 1","Curitiba"
"123",114.1,"conv_hge_floor","Base","SW","Dorm. 2","Curitiba"
"124",309.2,"conv_hge_floor","Base","SW","Living","Curitiba"
"125",42.4,"conv_hge_floor","Base","W","Dorm. N","Curitiba"
"126",80.1,"conv_hge_floor","Base","W","Dorm. S","Curitiba"
"127",303.1,"conv_hge_floor","Base","W","Living","Curitiba"
"128",234.6,"conv_hge_floor","Base","E","Dorm. N","Rio de Janeiro"
"129",269.1,"conv_hge_floor","Base","E","Dorm. S","Rio de Janeiro"
"130",475.7,"conv_hge_floor","Base","E","Living","Rio de Janeiro"
"131",334,"conv_hge_floor","Base","NE","Dorm. 1","Rio de Janeiro"
"132",334.7,"conv_hge_floor","Base","NE","Dorm. 2","Rio de Janeiro"
"133",696.4,"conv_hge_floor","Base","NE","Living","Rio de Janeiro"
"134",333.4,"conv_hge_floor","Base","NW","Dorm. 1","Rio de Janeiro"
"135",333.6,"conv_hge_floor","Base","NW","Dorm. 2","Rio de Janeiro"
"136",696.3,"conv_hge_floor","Base","NW","Living","Rio de Janeiro"
"137",381.8,"conv_hge_floor","Base","SE","Dorm. 1","Rio de Janeiro"
"138",383.8,"conv_hge_floor","Base","SE","Dorm. 2","Rio de Janeiro"
"139",668.8,"conv_hge_floor","Base","SE","Living","Rio de Janeiro"
"140",382.4,"conv_hge_floor","Base","SW","Dorm. 1","Rio de Janeiro"
"141",383.8,"conv_hge_floor","Base","SW","Dorm. 2","Rio de Janeiro"
"142",669.3,"conv_hge_floor","Base","SW","Living","Rio de Janeiro"
"143",238.6,"conv_hge_floor","Base","W","Dorm. N","Rio de Janeiro"
"144",274.8,"conv_hge_floor","Base","W","Dorm. S","Rio de Janeiro"
"145",592.2,"conv_hge_floor","Base","W","Living","Rio de Janeiro"
"146",104.1,"conv_hge_floor","Base","E","Dorm. N","São Paulo"
"147",138.9,"conv_hge_floor","Base","E","Dorm. S","São Paulo"
"148",299.3,"conv_hge_floor","Base","E","Living","São Paulo"
"149",155.1,"conv_hge_floor","Base","NE","Dorm. 1","São Paulo"
"150",155,"conv_hge_floor","Base","NE","Dorm. 2","São Paulo"
"151",449.6,"conv_hge_floor","Base","NE","Living","São Paulo"
"152",154.5,"conv_hge_floor","Base","NW","Dorm. 1","São Paulo"
"153",153.8,"conv_hge_floor","Base","NW","Dorm. 2","São Paulo"
"154",444.8,"conv_hge_floor","Base","NW","Living","São Paulo"
"155",202.5,"conv_hge_floor","Base","SE","Dorm. 1","São Paulo"
"156",202.9,"conv_hge_floor","Base","SE","Dorm. 2","São Paulo"
"157",427.7,"conv_hge_floor","Base","SE","Living","São Paulo"
"158",202.9,"conv_hge_floor","Base","SW","Dorm. 1","São Paulo"
"159",202.9,"conv_hge_floor","Base","SW","Dorm. 2","São Paulo"
"160",428.1,"conv_hge_floor","Base","SW","Living","São Paulo"
"161",107,"conv_hge_floor","Base","W","Dorm. N","São Paulo"
"162",143.1,"conv_hge_floor","Base","W","Dorm. S","São Paulo"
"163",388.7,"conv_hge_floor","Base","W","Living","São Paulo"
"164",41.8,"conv_hge_floor","Simp.","E","Dorm. N","Curitiba"
"165",68,"conv_hge_floor","Simp.","E","Dorm. S","Curitiba"
"166",213.4,"conv_hge_floor","Simp.","E","Living","Curitiba"
"167",61.4,"conv_hge_floor","Simp.","NE","Dorm. 1","Curitiba"
"168",60.2,"conv_hge_floor","Simp.","NE","Dorm. 2","Curitiba"
"169",321.6,"conv_hge_floor","Simp.","NE","Living","Curitiba"
"170",61.8,"conv_hge_floor","Simp.","NW","Dorm. 1","Curitiba"
"171",60.1,"conv_hge_floor","Simp.","NW","Dorm. 2","Curitiba"
"172",321.7,"conv_hge_floor","Simp.","NW","Living","Curitiba"
"173",99.2,"conv_hge_floor","Simp.","SE","Dorm. 1","Curitiba"
"174",98,"conv_hge_floor","Simp.","SE","Dorm. 2","Curitiba"
"175",296.5,"conv_hge_floor","Simp.","SE","Living","Curitiba"
"176",99.3,"conv_hge_floor","Simp.","SW","Dorm. 1","Curitiba"
"177",98,"conv_hge_floor","Simp.","SW","Dorm. 2","Curitiba"
"178",296.5,"conv_hge_floor","Simp.","SW","Living","Curitiba"
"179",41,"conv_hge_floor","Simp.","W","Dorm. N","Curitiba"
"180",67.7,"conv_hge_floor","Simp.","W","Dorm. S","Curitiba"
"181",298.6,"conv_hge_floor","Simp.","W","Living","Curitiba"
"182",245.2,"conv_hge_floor","Simp.","E","Dorm. N","Rio de Janeiro"
"183",271.5,"conv_hge_floor","Simp.","E","Dorm. S","Rio de Janeiro"
"184",486.1,"conv_hge_floor","Simp.","E","Living","Rio de Janeiro"
"185",343.1,"conv_hge_floor","Simp.","NE","Dorm. 1","Rio de Janeiro"
"186",343.7,"conv_hge_floor","Simp.","NE","Dorm. 2","Rio de Janeiro"
"187",707.8,"conv_hge_floor","Simp.","NE","Living","Rio de Janeiro"
"188",343.4,"conv_hge_floor","Simp.","NW","Dorm. 1","Rio de Janeiro"
"189",343.7,"conv_hge_floor","Simp.","NW","Dorm. 2","Rio de Janeiro"
"190",708,"conv_hge_floor","Simp.","NW","Living","Rio de Janeiro"
"191",381.7,"conv_hge_floor","Simp.","SE","Dorm. 1","Rio de Janeiro"
"192",383.4,"conv_hge_floor","Simp.","SE","Dorm. 2","Rio de Janeiro"
"193",678.4,"conv_hge_floor","Simp.","SE","Living","Rio de Janeiro"
"194",382,"conv_hge_floor","Simp.","SW","Dorm. 1","Rio de Janeiro"
"195",383.3,"conv_hge_floor","Simp.","SW","Dorm. 2","Rio de Janeiro"
"196",678.4,"conv_hge_floor","Simp.","SW","Living","Rio de Janeiro"
"197",248.6,"conv_hge_floor","Simp.","W","Dorm. N","Rio de Janeiro"
"198",276,"conv_hge_floor","Simp.","W","Dorm. S","Rio de Janeiro"
"199",602.9,"conv_hge_floor","Simp.","W","Living","Rio de Janeiro"
"200",104.7,"conv_hge_floor","Simp.","E","Dorm. N","São Paulo"
"201",131,"conv_hge_floor","Simp.","E","Dorm. S","São Paulo"
"202",296.4,"conv_hge_floor","Simp.","E","Living","São Paulo"
"203",152,"conv_hge_floor","Simp.","NE","Dorm. 1","São Paulo"
"204",152.1,"conv_hge_floor","Simp.","NE","Dorm. 2","São Paulo"
"205",442.8,"conv_hge_floor","Simp.","NE","Living","São Paulo"
"206",152.5,"conv_hge_floor","Simp.","NW","Dorm. 1","São Paulo"
"207",152,"conv_hge_floor","Simp.","NW","Dorm. 2","São Paulo"
"208",442.9,"conv_hge_floor","Simp.","NW","Living","São Paulo"
"209",189.1,"conv_hge_floor","Simp.","SE","Dorm. 1","São Paulo"
"210",189.8,"conv_hge_floor","Simp.","SE","Dorm. 2","São Paulo"
"211",418.8,"conv_hge_floor","Simp.","SE","Living","São Paulo"
"212",189.4,"conv_hge_floor","Simp.","SW","Dorm. 1","São Paulo"
"213",189.7,"conv_hge_floor","Simp.","SW","Dorm. 2","São Paulo"
"214",418.9,"conv_hge_floor","Simp.","SW","Living","São Paulo"
"215",107.3,"conv_hge_floor","Simp.","W","Dorm. N","São Paulo"
"216",134.7,"conv_hge_floor","Simp.","W","Dorm. S","São Paulo"
"217",387.1,"conv_hge_floor","Simp.","W","Living","São Paulo"
"218",85.4,"conv_hge_roof","Base","E","Dorm. N","Curitiba"
"219",27.3,"conv_hge_roof","Base","E","Dorm. S","Curitiba"
"220",174.3,"conv_hge_roof","Base","E","Living","Curitiba"
"221",138.6,"conv_hge_roof","Base","NE","Dorm. 1","Curitiba"
"222",141.9,"conv_hge_roof","Base","NE","Dorm. 2","Curitiba"
"223",171,"conv_hge_roof","Base","NE","Living","Curitiba"
"224",141.7,"conv_hge_roof","Base","NW","Dorm. 1","Curitiba"
"225",145.5,"conv_hge_roof","Base","NW","Dorm. 2","Curitiba"
"226",331.9,"conv_hge_roof","Base","NW","Living","Curitiba"
"227",54.8,"conv_hge_roof","Base","SE","Dorm. 1","Curitiba"
"228",59.8,"conv_hge_roof","Base","SE","Dorm. 2","Curitiba"
"229",148.4,"conv_hge_roof","Base","SE","Living","Curitiba"
"230",55.4,"conv_hge_roof","Base","SW","Dorm. 1","Curitiba"
"231",59.9,"conv_hge_roof","Base","SW","Dorm. 2","Curitiba"
"232",148.8,"conv_hge_roof","Base","SW","Living","Curitiba"
"233",89.7,"conv_hge_roof","Base","W","Dorm. N","Curitiba"
"234",31.3,"conv_hge_roof","Base","W","Dorm. S","Curitiba"
"235",238.4,"conv_hge_roof","Base","W","Living","Curitiba"
"236",158.9,"conv_hge_roof","Base","E","Dorm. N","Rio de Janeiro"
"237",92.3,"conv_hge_roof","Base","E","Dorm. S","Rio de Janeiro"
"238",315.2,"conv_hge_roof","Base","E","Living","Rio de Janeiro"
"239",229,"conv_hge_roof","Base","NE","Dorm. 1","Rio de Janeiro"
"240",224.9,"conv_hge_roof","Base","NE","Dorm. 2","Rio de Janeiro"
"241",295,"conv_hge_roof","Base","NE","Living","Rio de Janeiro"
"242",231.9,"conv_hge_roof","Base","NW","Dorm. 1","Rio de Janeiro"
"243",228.5,"conv_hge_roof","Base","NW","Dorm. 2","Rio de Janeiro"
"244",488.2,"conv_hge_roof","Base","NW","Living","Rio de Janeiro"
"245",132.5,"conv_hge_roof","Base","SE","Dorm. 1","Rio de Janeiro"
"246",130.5,"conv_hge_roof","Base","SE","Dorm. 2","Rio de Janeiro"
"247",273.7,"conv_hge_roof","Base","SE","Living","Rio de Janeiro"
"248",132.4,"conv_hge_roof","Base","SW","Dorm. 1","Rio de Janeiro"
"249",130.4,"conv_hge_roof","Base","SW","Dorm. 2","Rio de Janeiro"
"250",273.9,"conv_hge_roof","Base","SW","Living","Rio de Janeiro"
"251",161.6,"conv_hge_roof","Base","W","Dorm. N","Rio de Janeiro"
"252",94.3,"conv_hge_roof","Base","W","Dorm. S","Rio de Janeiro"
"253",346.3,"conv_hge_roof","Base","W","Living","Rio de Janeiro"
"254",115.6,"conv_hge_roof","Base","E","Dorm. N","São Paulo"
"255",58.2,"conv_hge_roof","Base","E","Dorm. S","São Paulo"
"256",240,"conv_hge_roof","Base","E","Living","São Paulo"
"257",174.5,"conv_hge_roof","Base","NE","Dorm. 1","São Paulo"
"258",174.6,"conv_hge_roof","Base","NE","Dorm. 2","São Paulo"
"259",224.3,"conv_hge_roof","Base","NE","Living","São Paulo"
"260",177.2,"conv_hge_roof","Base","NW","Dorm. 1","São Paulo"
"261",178,"conv_hge_roof","Base","NW","Dorm. 2","São Paulo"
"262",390.6,"conv_hge_roof","Base","NW","Living","São Paulo"
"263",90.8,"conv_hge_roof","Base","SE","Dorm. 1","São Paulo"
"264",92.6,"conv_hge_roof","Base","SE","Dorm. 2","São Paulo"
"265",205.2,"conv_hge_roof","Base","SE","Living","São Paulo"
"266",90.8,"conv_hge_roof","Base","SW","Dorm. 1","São Paulo"
"267",92.6,"conv_hge_roof","Base","SW","Dorm. 2","São Paulo"
"268",205.4,"conv_hge_roof","Base","SW","Living","São Paulo"
"269",117.7,"conv_hge_roof","Base","W","Dorm. N","São Paulo"
"270",59.6,"conv_hge_roof","Base","W","Dorm. S","São Paulo"
"271",267.6,"conv_hge_roof","Base","W","Living","São Paulo"
"272",42.4,"conv_hge_roof","Simp.","E","Dorm. N","Curitiba"
"273",29.3,"conv_hge_roof","Simp.","E","Dorm. S","Curitiba"
"274",154.7,"conv_hge_roof","Simp.","E","Living","Curitiba"
"275",74.4,"conv_hge_roof","Simp.","NE","Dorm. 1","Curitiba"
"276",78.1,"conv_hge_roof","Simp.","NE","Dorm. 2","Curitiba"
"277",263.4,"conv_hge_roof","Simp.","NE","Living","Curitiba"
"278",74.6,"conv_hge_roof","Simp.","NW","Dorm. 1","Curitiba"
"279",78.1,"conv_hge_roof","Simp.","NW","Dorm. 2","Curitiba"
"280",263.5,"conv_hge_roof","Simp.","NW","Living","Curitiba"
"281",54.3,"conv_hge_roof","Simp.","SE","Dorm. 1","Curitiba"
"282",57.8,"conv_hge_roof","Simp.","SE","Dorm. 2","Curitiba"
"283",175.7,"conv_hge_roof","Simp.","SE","Living","Curitiba"
"284",54.5,"conv_hge_roof","Simp.","SW","Dorm. 1","Curitiba"
"285",57.8,"conv_hge_roof","Simp.","SW","Dorm. 2","Curitiba"
"286",175.7,"conv_hge_roof","Simp.","SW","Living","Curitiba"
"287",45.9,"conv_hge_roof","Simp.","W","Dorm. N","Curitiba"
"288",32.6,"conv_hge_roof","Simp.","W","Dorm. S","Curitiba"
"289",205.5,"conv_hge_roof","Simp.","W","Living","Curitiba"
"290",122.8,"conv_hge_roof","Simp.","E","Dorm. N","Rio de Janeiro"
"291",105.8,"conv_hge_roof","Simp.","E","Dorm. S","Rio de Janeiro"
"292",292.3,"conv_hge_roof","Simp.","E","Living","Rio de Janeiro"
"293",178.9,"conv_hge_roof","Simp.","NE","Dorm. 1","Rio de Janeiro"
"294",179.8,"conv_hge_roof","Simp.","NE","Dorm. 2","Rio de Janeiro"
"295",443.1,"conv_hge_roof","Simp.","NE","Living","Rio de Janeiro"
"296",179,"conv_hge_roof","Simp.","NW","Dorm. 1","Rio de Janeiro"
"297",179.8,"conv_hge_roof","Simp.","NW","Dorm. 2","Rio de Janeiro"
"298",443.2,"conv_hge_roof","Simp.","NW","Living","Rio de Janeiro"
"299",154.2,"conv_hge_roof","Simp.","SE","Dorm. 1","Rio de Janeiro"
"300",155.1,"conv_hge_roof","Simp.","SE","Dorm. 2","Rio de Janeiro"
"301",337.3,"conv_hge_roof","Simp.","SE","Living","Rio de Janeiro"
"302",154.5,"conv_hge_roof","Simp.","SW","Dorm. 1","Rio de Janeiro"
"303",155.1,"conv_hge_roof","Simp.","SW","Dorm. 2","Rio de Janeiro"
"304",337.3,"conv_hge_roof","Simp.","SW","Living","Rio de Janeiro"
"305",127.8,"conv_hge_roof","Simp.","W","Dorm. N","Rio de Janeiro"
"306",111,"conv_hge_roof","Simp.","W","Dorm. S","Rio de Janeiro"
"307",336.6,"conv_hge_roof","Simp.","W","Living","Rio de Janeiro"
"308",73.3,"conv_hge_roof","Simp.","E","Dorm. N","São Paulo"
"309",59.3,"conv_hge_roof","Simp.","E","Dorm. S","São Paulo"
"310",212.4,"conv_hge_roof","Simp.","E","Living","São Paulo"
"311",114.2,"conv_hge_roof","Simp.","NE","Dorm. 1","São Paulo"
"312",116.6,"conv_hge_roof","Simp.","NE","Dorm. 2","São Paulo"
"313",331.1,"conv_hge_roof","Simp.","NE","Living","São Paulo"
"314",114.2,"conv_hge_roof","Simp.","NW","Dorm. 1","São Paulo"
"315",116.6,"conv_hge_roof","Simp.","NW","Dorm. 2","São Paulo"
"316",331.1,"conv_hge_roof","Simp.","NW","Living","São Paulo"
"317",92.4,"conv_hge_roof","Simp.","SE","Dorm. 1","São Paulo"
"318",94.9,"conv_hge_roof","Simp.","SE","Dorm. 2","São Paulo"
"319",239.1,"conv_hge_roof","Simp.","SE","Living","São Paulo"
"320",92.6,"conv_hge_roof","Simp.","SW","Dorm. 1","São Paulo"
"321",94.9,"conv_hge_roof","Simp.","SW","Dorm. 2","São Paulo"
"322",239.1,"conv_hge_roof","Simp.","SW","Living","São Paulo"
"323",77.1,"conv_hge_roof","Simp.","W","Dorm. N","São Paulo"
"324",62.9,"conv_hge_roof","Simp.","W","Dorm. S","São Paulo"
"325",248.4,"conv_hge_roof","Simp.","W","Living","São Paulo"
"326",153,"conv_hge_walls","Base","E","Dorm. N","Curitiba"
"327",68.3,"conv_hge_walls","Base","E","Dorm. S","Curitiba"
"328",439.6,"conv_hge_walls","Base","E","Living","Curitiba"
"329",254.1,"conv_hge_walls","Base","NE","Dorm. 1","Curitiba"
"330",285.2,"conv_hge_walls","Base","NE","Dorm. 2","Curitiba"
"331",601.7,"conv_hge_walls","Base","NE","Living","Curitiba"
"332",258,"conv_hge_walls","Base","NW","Dorm. 1","Curitiba"
"333",292.1,"conv_hge_walls","Base","NW","Dorm. 2","Curitiba"
"334",703.3,"conv_hge_walls","Base","NW","Living","Curitiba"
"335",148.5,"conv_hge_walls","Base","SE","Dorm. 1","Curitiba"
"336",173.3,"conv_hge_walls","Base","SE","Dorm. 2","Curitiba"
"337",391.2,"conv_hge_walls","Base","SE","Living","Curitiba"
"338",149.8,"conv_hge_walls","Base","SW","Dorm. 1","Curitiba"
"339",173.3,"conv_hge_walls","Base","SW","Dorm. 2","Curitiba"
"340",392.4,"conv_hge_walls","Base","SW","Living","Curitiba"
"341",166,"conv_hge_walls","Base","W","Dorm. N","Curitiba"
"342",82.5,"conv_hge_walls","Base","W","Dorm. S","Curitiba"
"343",670.5,"conv_hge_walls","Base","W","Living","Curitiba"
"344",558.9,"conv_hge_walls","Base","E","Dorm. N","Rio de Janeiro"
"345",451.2,"conv_hge_walls","Base","E","Dorm. S","Rio de Janeiro"
"346",878.3,"conv_hge_walls","Base","E","Living","Rio de Janeiro"
"347",674,"conv_hge_walls","Base","NE","Dorm. 1","Rio de Janeiro"
"348",686,"conv_hge_walls","Base","NE","Dorm. 2","Rio de Janeiro"
"349",1027.5,"conv_hge_walls","Base","NE","Living","Rio de Janeiro"
"350",678.5,"conv_hge_walls","Base","NW","Dorm. 1","Rio de Janeiro"
"351",693.1,"conv_hge_walls","Base","NW","Dorm. 2","Rio de Janeiro"
"352",1150.2,"conv_hge_walls","Base","NW","Living","Rio de Janeiro"
"353",541.4,"conv_hge_walls","Base","SE","Dorm. 1","Rio de Janeiro"
"354",545,"conv_hge_walls","Base","SE","Dorm. 2","Rio de Janeiro"
"355",802.1,"conv_hge_walls","Base","SE","Living","Rio de Janeiro"
"356",540.9,"conv_hge_walls","Base","SW","Dorm. 1","Rio de Janeiro"
"357",545,"conv_hge_walls","Base","SW","Dorm. 2","Rio de Janeiro"
"358",803.1,"conv_hge_walls","Base","SW","Living","Rio de Janeiro"
"359",555.6,"conv_hge_walls","Base","W","Dorm. N","Rio de Janeiro"
"360",448.7,"conv_hge_walls","Base","W","Dorm. S","Rio de Janeiro"
"361",1082,"conv_hge_walls","Base","W","Living","Rio de Janeiro"
"362",307.2,"conv_hge_walls","Base","E","Dorm. N","São Paulo"
"363",219.7,"conv_hge_walls","Base","E","Dorm. S","São Paulo"
"364",630.5,"conv_hge_walls","Base","E","Living","São Paulo"
"365",409.7,"conv_hge_walls","Base","NE","Dorm. 1","São Paulo"
"366",434.4,"conv_hge_walls","Base","NE","Dorm. 2","São Paulo"
"367",764,"conv_hge_walls","Base","NE","Living","São Paulo"
"368",413.4,"conv_hge_walls","Base","NW","Dorm. 1","São Paulo"
"369",440.9,"conv_hge_walls","Base","NW","Dorm. 2","São Paulo"
"370",869.7,"conv_hge_walls","Base","NW","Living","São Paulo"
"371",300,"conv_hge_walls","Base","SE","Dorm. 1","São Paulo"
"372",317.1,"conv_hge_walls","Base","SE","Dorm. 2","São Paulo"
"373",561.9,"conv_hge_walls","Base","SE","Living","São Paulo"
"374",299.9,"conv_hge_walls","Base","SW","Dorm. 1","São Paulo"
"375",317.1,"conv_hge_walls","Base","SW","Dorm. 2","São Paulo"
"376",562.7,"conv_hge_walls","Base","SW","Living","São Paulo"
